cdl_year,county_fips5,cdl_value,category,pixel_count,acreage
2014,06019,1,Corn,22180,4932.7
2014,06019,2,Cotton,254109,56512.5
2014,06019,3,Rice,6648,1478.5
2014,06019,4,Sorghum,5577,1240.3
2014,06019,6,Sunflowers,3,0.7
2014,06019,21,Barley,58049,12909.8
2014,06019,22,Durum Wheat,40630,9035.9
2014,06019,23,Spring Wheat,1468,326.5
2014,06019,24,Winter Wheat,374288,83239.6
2014,06019,27,Rye,591,131.4
2014,06019,28,Oats,20936,4656.1
2014,06019,33,Safflower,4422,983.4
2014,06019,36,Alfalfa,423630,94213.0
2014,06019,37,Other Hay/Non Alfalfa,8568,1905.5
2014,06019,41,Sugarbeets,56,12.5
2014,06019,42,Dry Beans,38171,8489.0
2014,06019,43,Potatoes,26,5.8
2014,06019,44,Other Crops,162,36.0
2014,06019,47,Misc Vegs & Fruits,349,77.6
2014,06019,48,Watermelons,2946,655.2
2014,06019,49,Onions,55634,12372.7
2014,06019,53,Peas,360,80.1
2014,06019,54,Tomatoes,484518,107754.2
2014,06019,55,Caneberries,1,0.2
2014,06019,57,Herbs,11,2.4
2014,06019,58,Clover/Wildflowers,21,4.7
2014,06019,61,Fallow/Idle Cropland,1105231,245797.5
2014,06019,66,Cherries,3723,828.0
2014,06019,67,Peaches,4207,935.6
2014,06019,68,Apples,41,9.1
2014,06019,69,Grapes,1082449,240730.9
2014,06019,71,Other Tree Crops,4417,982.3
2014,06019,72,Citrus,7636,1698.2
2014,06019,74,Pecans,1604,356.7
2014,06019,75,Almonds,992844,220803.2
2014,06019,76,Walnuts,119016,26468.5
2014,06019,77,Pears,398,88.5
2014,06019,111,Open Water,136443,30344.2
2014,06019,112,Perennial Ice/Snow,1238,275.3
2014,06019,121,Developed/Open Space,403713,89783.6
2014,06019,122,Developed/Low Intensity,220342,49002.9
2014,06019,123,Developed/Medium Intensity,266076,59173.9
2014,06019,124,Developed/High Intensity,69195,15388.6
2014,06019,131,Barren,1120196,249125.6
2014,06019,141,Deciduous Forest,4146,922.0
2014,06019,142,Evergreen Forest,3642121,809988.2
2014,06019,143,Mixed Forest,101185,22503.0
2014,06019,152,Shrubland,2600072,578242.1
2014,06019,176,Grass/Pasture,2858700,635759.6
2014,06019,190,Woody Wetlands,10560,2348.5
2014,06019,195,Herbaceous Wetlands,13813,3071.9
2014,06019,204,Pistachios,231349,51450.8
2014,06019,205,Triticale,19868,4418.5
2014,06019,206,Carrots,1275,283.6
2014,06019,207,Asparagus,1525,339.2
2014,06019,208,Garlic,47790,10628.2
2014,06019,209,Cantaloupes,7059,1569.9
2014,06019,211,Olives,13339,2966.5
2014,06019,212,Oranges,240246,53429.4
2014,06019,213,Honeydew Melons,6186,1375.7
2014,06019,214,Broccoli,209,46.5
2014,06019,216,Peppers,419,93.2
2014,06019,217,Pomegranates,27438,6102.1
2014,06019,218,Nectarines,13833,3076.4
2014,06019,219,Greens,20,4.4
2014,06019,220,Plums,14160,3149.1
2014,06019,221,Strawberries,17,3.8
2014,06019,222,Squash,4,0.9
2014,06019,223,Apricots,714,158.8
2014,06019,224,Vetch,28,6.2
2014,06019,225,Dbl Crop WinWht/Corn,80826,17975.3
2014,06019,226,Dbl Crop Oats/Corn,6368,1416.2
2014,06019,227,Lettuce,20468,4552.0
2014,06019,235,Dbl Crop Barley/Sorghum,1014,225.5
2014,06019,236,Dbl Crop WinWht/Sorghum,11264,2505.1
2014,06019,237,Dbl Crop Barley/Corn,381,84.7
2014,06019,238,Dbl Crop WinWht/Cotton,8,1.8
2014,06019,242,Blueberries,2,0.4
2014,06029,1,Corn,55125,12259.5
2014,06029,2,Cotton,184636,41062.1
2014,06029,3,Rice,395,87.8
2014,06029,4,Sorghum,1329,295.6
2014,06029,6,Sunflowers,5,1.1
2014,06029,21,Barley,41836,9304.1
2014,06029,22,Durum Wheat,33,7.3
2014,06029,24,Winter Wheat,124026,27582.7
2014,06029,27,Rye,2,0.4
2014,06029,28,Oats,27176,6043.8
2014,06029,33,Safflower,537,119.4
2014,06029,36,Alfalfa,464968,103406.4
2014,06029,37,Other Hay/Non Alfalfa,2068,459.9
2014,06029,41,Sugarbeets,4,0.9
2014,06029,42,Dry Beans,27,6.0
2014,06029,43,Potatoes,59875,13315.9
2014,06029,44,Other Crops,1889,420.1
2014,06029,47,Misc Vegs & Fruits,211,46.9
2014,06029,48,Watermelons,10224,2273.8
2014,06029,49,Onions,21867,4863.1
2014,06029,53,Peas,5603,1246.1
2014,06029,54,Tomatoes,53061,11800.5
2014,06029,57,Herbs,3,0.7
2014,06029,58,Clover/Wildflowers,1,0.2
2014,06029,59,Sod/Grass Seed,10,2.2
2014,06029,61,Fallow/Idle Cropland,1175360,261393.8
2014,06029,66,Cherries,53346,11863.9
2014,06029,68,Apples,13194,2934.3
2014,06029,69,Grapes,321231,71440.1
2014,06029,71,Other Tree Crops,1464,325.6
2014,06029,72,Citrus,21095,4691.4
2014,06029,74,Pecans,9,2.0
2014,06029,75,Almonds,1065930,237057.1
2014,06029,76,Walnuts,9374,2084.7
2014,06029,111,Open Water,55974,12448.3
2014,06029,121,Developed/Open Space,814266,181088.4
2014,06029,122,Developed/Low Intensity,256507,57045.8
2014,06029,123,Developed/Medium Intensity,274172,60974.4
2014,06029,124,Developed/High Intensity,55466,12335.3
2014,06029,131,Barren,1051410,233828.0
2014,06029,141,Deciduous Forest,108505,24130.9
2014,06029,142,Evergreen Forest,1135770,252589.2
2014,06029,143,Mixed Forest,18509,4116.3
2014,06029,152,Shrubland,9226042,2051822.4
2014,06029,176,Grass/Pasture,6021385,1339123.8
2014,06029,190,Woody Wetlands,10471,2328.7
2014,06029,195,Herbaceous Wetlands,21804,4849.1
2014,06029,204,Pistachios,332933,74042.5
2014,06029,205,Triticale,15264,3394.6
2014,06029,206,Carrots,38105,8474.3
2014,06029,207,Asparagus,3100,689.4
2014,06029,208,Garlic,10559,2348.3
2014,06029,211,Olives,6063,1348.4
2014,06029,212,Oranges,158446,35237.5
2014,06029,214,Broccoli,112,24.9
2014,06029,216,Peppers,3014,670.3
2014,06029,217,Pomegranates,1260,280.2
2014,06029,218,Nectarines,114,25.4
2014,06029,219,Greens,2,0.4
2014,06029,220,Plums,123,27.4
2014,06029,221,Strawberries,9,2.0
2014,06029,223,Apricots,5,1.1
2014,06029,224,Vetch,15,3.3
2014,06029,225,Dbl Crop WinWht/Corn,119134,26494.8
2014,06029,226,Dbl Crop Oats/Corn,1645,365.8
2014,06029,227,Lettuce,244,54.3
2014,06029,234,Dbl Crop Durum Wht/Sorghum,1,0.2
2014,06029,235,Dbl Crop Barley/Sorghum,94,20.9
2014,06029,236,Dbl Crop WinWht/Sorghum,23847,5303.4
2014,06029,237,Dbl Crop Barley/Corn,5,1.1
2014,06029,238,Dbl Crop WinWht/Cotton,881,195.9
2014,06029,242,Blueberries,5505,1224.3
2014,06031,1,Corn,55286,12295.3
2014,06031,2,Cotton,334965,74494.4
2014,06031,3,Rice,1,0.2
2014,06031,4,Sorghum,7801,1734.9
2014,06031,21,Barley,54131,12038.4
2014,06031,22,Durum Wheat,17673,3930.4
2014,06031,23,Spring Wheat,2,0.4
2014,06031,24,Winter Wheat,178623,39724.8
2014,06031,27,Rye,52,11.6
2014,06031,28,Oats,11850,2635.4
2014,06031,33,Safflower,120361,26767.6
2014,06031,36,Alfalfa,250077,55615.8
2014,06031,37,Other Hay/Non Alfalfa,424,94.3
2014,06031,41,Sugarbeets,920,204.6
2014,06031,42,Dry Beans,8272,1839.6
2014,06031,44,Other Crops,2,0.4
2014,06031,47,Misc Vegs & Fruits,15,3.3
2014,06031,48,Watermelons,22,4.9
2014,06031,49,Onions,11091,2466.6
2014,06031,53,Peas,681,151.5
2014,06031,54,Tomatoes,99996,22238.6
2014,06031,57,Herbs,3197,711.0
2014,06031,58,Clover/Wildflowers,2,0.4
2014,06031,59,Sod/Grass Seed,4,0.9
2014,06031,61,Fallow/Idle Cropland,965353,214689.3
2014,06031,66,Cherries,2015,448.1
2014,06031,67,Peaches,1504,334.5
2014,06031,68,Apples,5,1.1
2014,06031,69,Grapes,55223,12281.3
2014,06031,71,Other Tree Crops,6,1.3
2014,06031,74,Pecans,121,26.9
2014,06031,75,Almonds,144782,32198.7
2014,06031,76,Walnuts,98882,21990.8
2014,06031,111,Open Water,56688,12607.1
2014,06031,121,Developed/Open Space,107143,23828.0
2014,06031,122,Developed/Low Intensity,52705,11721.3
2014,06031,123,Developed/Medium Intensity,70609,15703.1
2014,06031,124,Developed/High Intensity,17029,3787.2
2014,06031,131,Barren,57286,12740.1
2014,06031,141,Deciduous Forest,1,0.2
2014,06031,142,Evergreen Forest,31,6.9
2014,06031,143,Mixed Forest,8034,1786.7
2014,06031,152,Shrubland,73973,16451.2
2014,06031,176,Grass/Pasture,744623,165600.2
2014,06031,190,Woody Wetlands,844,187.7
2014,06031,195,Herbaceous Wetlands,3934,874.9
2014,06031,204,Pistachios,157109,34940.2
2014,06031,205,Triticale,11231,2497.7
2014,06031,206,Carrots,764,169.9
2014,06031,207,Asparagus,137,30.5
2014,06031,208,Garlic,9226,2051.8
2014,06031,209,Cantaloupes,5323,1183.8
2014,06031,211,Olives,687,152.8
2014,06031,212,Oranges,2572,572.0
2014,06031,213,Honeydew Melons,5,1.1
2014,06031,214,Broccoli,192,42.7
2014,06031,216,Peppers,3,0.7
2014,06031,217,Pomegranates,12150,2702.1
2014,06031,218,Nectarines,1198,266.4
2014,06031,219,Greens,1,0.2
2014,06031,220,Plums,4745,1055.3
2014,06031,221,Strawberries,9,2.0
2014,06031,223,Apricots,339,75.4
2014,06031,224,Vetch,4,0.9
2014,06031,225,Dbl Crop WinWht/Corn,141613,31494.0
2014,06031,226,Dbl Crop Oats/Corn,1301,289.3
2014,06031,227,Lettuce,1254,278.9
2014,06031,235,Dbl Crop Barley/Sorghum,2828,628.9
2014,06031,236,Dbl Crop WinWht/Sorghum,34946,7771.8
2014,06031,237,Dbl Crop Barley/Corn,89,19.8
2014,06031,238,Dbl Crop WinWht/Cotton,237,52.7
2014,06031,242,Blueberries,3,0.7
2014,06039,1,Corn,5736,1275.7
2014,06039,2,Cotton,8971,1995.1
2014,06039,3,Rice,2,0.4
2014,06039,4,Sorghum,140,31.1
2014,06039,6,Sunflowers,1,0.2
2014,06039,21,Barley,362,80.5
2014,06039,22,Durum Wheat,178,39.6
2014,06039,23,Spring Wheat,872,193.9
2014,06039,24,Winter Wheat,57030,12683.2
2014,06039,27,Rye,1,0.2
2014,06039,28,Oats,23877,5310.1
2014,06039,33,Safflower,55,12.2
2014,06039,36,Alfalfa,114910,25555.4
2014,06039,37,Other Hay/Non Alfalfa,4776,1062.2
2014,06039,42,Dry Beans,25,5.6
2014,06039,43,Potatoes,58,12.9
2014,06039,44,Other Crops,179,39.8
2014,06039,47,Misc Vegs & Fruits,2,0.4
2014,06039,48,Watermelons,8,1.8
2014,06039,49,Onions,991,220.4
2014,06039,53,Peas,17,3.8
2014,06039,54,Tomatoes,27575,6132.5
2014,06039,58,Clover/Wildflowers,8,1.8
2014,06039,61,Fallow/Idle Cropland,80923,17996.8
2014,06039,66,Cherries,41,9.1
2014,06039,67,Peaches,82,18.2
2014,06039,69,Grapes,661859,147193.9
2014,06039,71,Other Tree Crops,13,2.9
2014,06039,72,Citrus,2,0.4
2014,06039,74,Pecans,3,0.7
2014,06039,75,Almonds,500900,111397.5
2014,06039,76,Walnuts,3886,864.2
2014,06039,111,Open Water,36958,8219.3
2014,06039,112,Perennial Ice/Snow,1310,291.3
2014,06039,121,Developed/Open Space,126853,28211.4
2014,06039,122,Developed/Low Intensity,33056,7351.5
2014,06039,123,Developed/Medium Intensity,24078,5354.8
2014,06039,124,Developed/High Intensity,4936,1097.7
2014,06039,131,Barren,223880,49789.7
2014,06039,141,Deciduous Forest,55956,12444.3
2014,06039,142,Evergreen Forest,1882896,418746.0
2014,06039,143,Mixed Forest,316,70.3
2014,06039,152,Shrubland,725491,161345.3
2014,06039,176,Grass/Pasture,1497154,332959.0
2014,06039,190,Woody Wetlands,3988,886.9
2014,06039,195,Herbaceous Wetlands,1361,302.7
2014,06039,204,Pistachios,28729,6389.2
2014,06039,205,Triticale,810,180.1
2014,06039,206,Carrots,4070,905.1
2014,06039,207,Asparagus,500,111.2
2014,06039,208,Garlic,732,162.8
2014,06039,209,Cantaloupes,506,112.5
2014,06039,211,Olives,1690,375.8
2014,06039,212,Oranges,783,174.1
2014,06039,213,Honeydew Melons,5,1.1
2014,06039,216,Peppers,8,1.8
2014,06039,217,Pomegranates,1245,276.9
2014,06039,218,Nectarines,22,4.9
2014,06039,220,Plums,152,33.8
2014,06039,221,Strawberries,1,0.2
2014,06039,223,Apricots,17,3.8
2014,06039,224,Vetch,1,0.2
2014,06039,225,Dbl Crop WinWht/Corn,44017,9789.1
2014,06039,226,Dbl Crop Oats/Corn,558,124.1
2014,06039,227,Lettuce,87,19.3
2014,06039,235,Dbl Crop Barley/Sorghum,14,3.1
2014,06039,236,Dbl Crop WinWht/Sorghum,137,30.5
2014,06047,1,Corn,91597,20370.7
2014,06047,2,Cotton,191665,42625.3
2014,06047,3,Rice,1528,339.8
2014,06047,4,Sorghum,677,150.6
2014,06047,6,Sunflowers,23,5.1
2014,06047,21,Barley,1928,428.8
2014,06047,22,Durum Wheat,183,40.7
2014,06047,23,Spring Wheat,4080,907.4
2014,06047,24,Winter Wheat,109962,24455.0
2014,06047,27,Rye,2,0.4
2014,06047,28,Oats,118930,26449.4
2014,06047,31,Canola,1,0.2
2014,06047,33,Safflower,3392,754.4
2014,06047,36,Alfalfa,499217,111023.2
2014,06047,37,Other Hay/Non Alfalfa,96175,21388.8
2014,06047,42,Dry Beans,39,8.7
2014,06047,44,Other Crops,3353,745.7
2014,06047,46,Sweet Potatoes,3752,834.4
2014,06047,47,Misc Vegs & Fruits,2,0.4
2014,06047,48,Watermelons,72,16.0
2014,06047,49,Onions,1891,420.5
2014,06047,53,Peas,32,7.1
2014,06047,54,Tomatoes,169082,37602.9
2014,06047,58,Clover/Wildflowers,715,159.0
2014,06047,59,Sod/Grass Seed,5,1.1
2014,06047,61,Fallow/Idle Cropland,236816,52666.6
2014,06047,66,Cherries,580,129.0
2014,06047,67,Peaches,809,179.9
2014,06047,68,Apples,1,0.2
2014,06047,69,Grapes,189317,42103.1
2014,06047,71,Other Tree Crops,454,101.0
2014,06047,74,Pecans,193,42.9
2014,06047,75,Almonds,460513,102415.6
2014,06047,76,Walnuts,8993,2000.0
2014,06047,111,Open Water,75907,16881.3
2014,06047,121,Developed/Open Space,205750,45757.7
2014,06047,122,Developed/Low Intensity,86562,19250.9
2014,06047,123,Developed/Medium Intensity,61870,13759.6
2014,06047,124,Developed/High Intensity,8772,1950.8
2014,06047,131,Barren,34425,7655.9
2014,06047,141,Deciduous Forest,453,100.7
2014,06047,142,Evergreen Forest,1343,298.7
2014,06047,143,Mixed Forest,74780,16630.7
2014,06047,152,Shrubland,169494,37694.6
2014,06047,176,Grass/Pasture,2170431,482692.2
2014,06047,190,Woody Wetlands,17237,3833.4
2014,06047,195,Herbaceous Wetlands,347194,77214.1
2014,06047,204,Pistachios,23295,5180.7
2014,06047,205,Triticale,2623,583.3
2014,06047,206,Carrots,364,81.0
2014,06047,207,Asparagus,891,198.2
2014,06047,208,Garlic,109,24.2
2014,06047,209,Cantaloupes,3910,869.6
2014,06047,211,Olives,57,12.7
2014,06047,212,Oranges,3,0.7
2014,06047,213,Honeydew Melons,1314,292.2
2014,06047,216,Peppers,158,35.1
2014,06047,217,Pomegranates,2589,575.8
2014,06047,218,Nectarines,5,1.1
2014,06047,220,Plums,514,114.3
2014,06047,223,Apricots,798,177.5
2014,06047,224,Vetch,1,0.2
2014,06047,225,Dbl Crop WinWht/Corn,103202,22951.6
2014,06047,226,Dbl Crop Oats/Corn,78482,17454.0
2014,06047,227,Lettuce,1105,245.7
2014,06047,229,Pumpkins,1,0.2
2014,06047,235,Dbl Crop Barley/Sorghum,2,0.4
2014,06047,236,Dbl Crop WinWht/Sorghum,1107,246.2
2014,06077,1,Corn,245174,54525.4
2014,06077,2,Cotton,472,105.0
2014,06077,3,Rice,14889,3311.2
2014,06077,4,Sorghum,161,35.8
2014,06077,6,Sunflowers,266,59.2
2014,06077,12,Sweet Corn,1734,385.6
2014,06077,21,Barley,22,4.9
2014,06077,22,Durum Wheat,5,1.1
2014,06077,23,Spring Wheat,698,155.2
2014,06077,24,Winter Wheat,122831,27317.0
2014,06077,27,Rye,106,23.6
2014,06077,28,Oats,76921,17106.8
2014,06077,31,Canola,5,1.1
2014,06077,33,Safflower,14765,3283.7
2014,06077,36,Alfalfa,373940,83162.3
2014,06077,37,Other Hay/Non Alfalfa,59698,13276.5
2014,06077,42,Dry Beans,12159,2704.1
2014,06077,43,Potatoes,10191,2266.4
2014,06077,44,Other Crops,3602,801.1
2014,06077,46,Sweet Potatoes,9,2.0
2014,06077,47,Misc Vegs & Fruits,52,11.6
2014,06077,48,Watermelons,4801,1067.7
2014,06077,49,Onions,2911,647.4
2014,06077,53,Peas,4640,1031.9
2014,06077,54,Tomatoes,223278,49655.8
2014,06077,57,Herbs,216,48.0
2014,06077,58,Clover/Wildflowers,6808,1514.1
2014,06077,59,Sod/Grass Seed,12637,2810.4
2014,06077,61,Fallow/Idle Cropland,78203,17391.9
2014,06077,66,Cherries,43932,9770.2
2014,06077,67,Peaches,1182,262.9
2014,06077,68,Apples,85,18.9
2014,06077,69,Grapes,570348,126842.3
2014,06077,71,Other Tree Crops,26,5.8
2014,06077,74,Pecans,4,0.9
2014,06077,75,Almonds,255661,56857.6
2014,06077,76,Walnuts,283605,63072.2
2014,06077,77,Pears,828,184.1
2014,06077,111,Open Water,87608,19483.6
2014,06077,121,Developed/Open Space,142861,31771.5
2014,06077,122,Developed/Low Intensity,128944,28676.5
2014,06077,123,Developed/Medium Intensity,205838,45777.3
2014,06077,124,Developed/High Intensity,66815,14859.3
2014,06077,131,Barren,5937,1320.4
2014,06077,141,Deciduous Forest,219,48.7
2014,06077,142,Evergreen Forest,158,35.1
2014,06077,143,Mixed Forest,27937,6213.0
2014,06077,152,Shrubland,74508,16570.2
2014,06077,176,Grass/Pasture,753540,167583.3
2014,06077,190,Woody Wetlands,17628,3920.4
2014,06077,195,Herbaceous Wetlands,31958,7107.3
2014,06077,204,Pistachios,111,24.7
2014,06077,205,Triticale,19093,4246.2
2014,06077,206,Carrots,2,0.4
2014,06077,207,Asparagus,5358,1191.6
2014,06077,208,Garlic,21,4.7
2014,06077,209,Cantaloupes,11,2.4
2014,06077,211,Olives,10089,2243.7
2014,06077,212,Oranges,2,0.4
2014,06077,213,Honeydew Melons,94,20.9
2014,06077,216,Peppers,11,2.4
2014,06077,217,Pomegranates,450,100.1
2014,06077,220,Plums,70,15.6
2014,06077,221,Strawberries,3,0.7
2014,06077,222,Squash,142,31.6
2014,06077,223,Apricots,250,55.6
2014,06077,224,Vetch,1,0.2
2014,06077,225,Dbl Crop WinWht/Corn,28225,6277.1
2014,06077,226,Dbl Crop Oats/Corn,59550,13243.6
2014,06077,227,Lettuce,1,0.2
2014,06077,229,Pumpkins,6641,1476.9
2014,06077,235,Dbl Crop Barley/Sorghum,3,0.7
2014,06077,236,Dbl Crop WinWht/Sorghum,9,2.0
2014,06077,237,Dbl Crop Barley/Corn,3,0.7
2014,06077,242,Blueberries,4,0.9
2014,06099,1,Corn,21347,4747.5
2014,06099,2,Cotton,941,209.3
2014,06099,3,Rice,4593,1021.5
2014,06099,4,Sorghum,7,1.6
2014,06099,6,Sunflowers,145,32.2
2014,06099,12,Sweet Corn,42,9.3
2014,06099,21,Barley,22,4.9
2014,06099,22,Durum Wheat,1,0.2
2014,06099,23,Spring Wheat,10006,2225.3
2014,06099,24,Winter Wheat,15329,3409.1
2014,06099,27,Rye,3,0.7
2014,06099,28,Oats,66742,14843.1
2014,06099,31,Canola,1,0.2
2014,06099,33,Safflower,5023,1117.1
2014,06099,36,Alfalfa,225596,50171.3
2014,06099,37,Other Hay/Non Alfalfa,105383,23436.6
2014,06099,42,Dry Beans,3347,744.4
2014,06099,43,Potatoes,61,13.6
2014,06099,44,Other Crops,2007,446.3
2014,06099,46,Sweet Potatoes,1360,302.5
2014,06099,47,Misc Vegs & Fruits,122,27.1
2014,06099,48,Watermelons,336,74.7
2014,06099,49,Onions,78,17.3
2014,06099,53,Peas,234,52.0
2014,06099,54,Tomatoes,40091,8916.0
2014,06099,57,Herbs,771,171.5
2014,06099,58,Clover/Wildflowers,23142,5146.7
2014,06099,59,Sod/Grass Seed,331,73.6
2014,06099,61,Fallow/Idle Cropland,30820,6854.2
2014,06099,66,Cherries,11492,2555.8
2014,06099,67,Peaches,1457,324.0
2014,06099,69,Grapes,196872,43783.3
2014,06099,71,Other Tree Crops,742,165.0
2014,06099,74,Pecans,2845,632.7
2014,06099,75,Almonds,507920,112958.7
2014,06099,76,Walnuts,79135,17599.2
2014,06099,77,Pears,40,8.9
2014,06099,111,Open Water,47930,10659.4
2014,06099,121,Developed/Open Space,163234,36302.4
2014,06099,122,Developed/Low Intensity,102237,22737.0
2014,06099,123,Developed/Medium Intensity,137324,30540.1
2014,06099,124,Developed/High Intensity,33877,7534.1
2014,06099,131,Barren,21041,4679.4
2014,06099,141,Deciduous Forest,1449,322.2
2014,06099,142,Evergreen Forest,788,175.2
2014,06099,143,Mixed Forest,203234,45198.2
2014,06099,152,Shrubland,474345,105491.8
2014,06099,176,Grass/Pasture,1541222,342759.5
2014,06099,190,Woody Wetlands,20197,4491.7
2014,06099,195,Herbaceous Wetlands,38017,8454.8
2014,06099,204,Pistachios,822,182.8
2014,06099,205,Triticale,6678,1485.2
2014,06099,207,Asparagus,191,42.5
2014,06099,209,Cantaloupes,5,1.1
2014,06099,211,Olives,2175,483.7
2014,06099,212,Oranges,3,0.7
2014,06099,213,Honeydew Melons,1,0.2
2014,06099,216,Peppers,1,0.2
2014,06099,217,Pomegranates,381,84.7
2014,06099,220,Plums,191,42.5
2014,06099,221,Strawberries,1,0.2
2014,06099,222,Squash,41,9.1
2014,06099,223,Apricots,3521,783.1
2014,06099,225,Dbl Crop WinWht/Corn,52589,11695.5
2014,06099,226,Dbl Crop Oats/Corn,145893,32445.8
2014,06099,227,Lettuce,10,2.2
2014,06099,229,Pumpkins,191,42.5
2014,06099,236,Dbl Crop WinWht/Sorghum,11,2.4
2014,06099,237,Dbl Crop Barley/Corn,103,22.9
2014,06099,242,Blueberries,257,57.2
2014,06107,1,Corn,88502,19682.4
2014,06107,2,Cotton,78980,17564.7
2014,06107,3,Rice,108,24.0
2014,06107,4,Sorghum,9652,2146.6
2014,06107,21,Barley,41491,9227.4
2014,06107,22,Durum Wheat,776,172.6
2014,06107,24,Winter Wheat,202204,44969.1
2014,06107,27,Rye,20,4.4
2014,06107,28,Oats,38058,8463.9
2014,06107,33,Safflower,3765,837.3
2014,06107,36,Alfalfa,359930,80046.5
2014,06107,37,Other Hay/Non Alfalfa,7101,1579.2
2014,06107,41,Sugarbeets,160,35.6
2014,06107,42,Dry Beans,7,1.6
2014,06107,43,Potatoes,102,22.7
2014,06107,44,Other Crops,324,72.1
2014,06107,47,Misc Vegs & Fruits,1391,309.4
2014,06107,48,Watermelons,23,5.1
2014,06107,49,Onions,444,98.7
2014,06107,53,Peas,6338,1409.5
2014,06107,54,Tomatoes,2421,538.4
2014,06107,58,Clover/Wildflowers,4,0.9
2014,06107,59,Sod/Grass Seed,2,0.4
2014,06107,61,Fallow/Idle Cropland,395772,88017.6
2014,06107,66,Cherries,5096,1133.3
2014,06107,67,Peaches,6294,1399.8
2014,06107,68,Apples,149,33.1
2014,06107,69,Grapes,245343,54563.0
2014,06107,71,Other Tree Crops,12961,2882.5
2014,06107,72,Citrus,21288,4734.3
2014,06107,74,Pecans,3819,849.3
2014,06107,75,Almonds,304817,67789.7
2014,06107,76,Walnuts,249798,55553.7
2014,06107,77,Pears,475,105.6
2014,06107,111,Open Water,32086,7135.8
2014,06107,112,Perennial Ice/Snow,177,39.4
2014,06107,121,Developed/Open Space,226992,50481.8
2014,06107,122,Developed/Low Intensity,97380,21656.8
2014,06107,123,Developed/Medium Intensity,123028,27360.8
2014,06107,124,Developed/High Intensity,20806,4627.1
2014,06107,131,Barren,664398,147758.6
2014,06107,141,Deciduous Forest,109170,24278.8
2014,06107,142,Evergreen Forest,3908289,869182.6
2014,06107,143,Mixed Forest,5314,1181.8
2014,06107,152,Shrubland,2969034,660297.3
2014,06107,176,Grass/Pasture,2425181,539347.3
2014,06107,190,Woody Wetlands,10372,2306.7
2014,06107,195,Herbaceous Wetlands,6497,1444.9
2014,06107,204,Pistachios,166828,37101.7
2014,06107,205,Triticale,10749,2390.5
2014,06107,206,Carrots,285,63.4
2014,06107,207,Asparagus,4,0.9
2014,06107,208,Garlic,202,44.9
2014,06107,209,Cantaloupes,300,66.7
2014,06107,211,Olives,44556,9909.0
2014,06107,212,Oranges,499403,111064.6
2014,06107,214,Broccoli,1542,342.9
2014,06107,216,Peppers,6,1.3
2014,06107,217,Pomegranates,18178,4042.7
2014,06107,218,Nectarines,7335,1631.3
2014,06107,219,Greens,1147,255.1
2014,06107,220,Plums,30055,6684.1
2014,06107,223,Apricots,502,111.6
2014,06107,224,Vetch,176,39.1
2014,06107,225,Dbl Crop WinWht/Corn,364005,80952.8
2014,06107,226,Dbl Crop Oats/Corn,1342,298.5
2014,06107,227,Lettuce,1,0.2
2014,06107,234,Dbl Crop Durum Wht/Sorghum,133,29.6
2014,06107,235,Dbl Crop Barley/Sorghum,4721,1049.9
2014,06107,236,Dbl Crop WinWht/Sorghum,82153,18270.4
2014,06107,237,Dbl Crop Barley/Corn,2972,661.0
2014,06107,238,Dbl Crop WinWht/Cotton,182,40.5
2014,06107,242,Blueberries,1289,286.7
